***SESSION HEADER***
{
  "Participant": "RB251019",
  "Timestamp": "14-14-31-25-10-2019"
}
---SESSION HEADER---
Time;Position;Rotation.X;Rotation.Y;FPS;Input;
1940.1190;(-43.6600, 2.3927, 76.0602);196.3510;0.4314;89.8951;;
1940.1650;(-43.6611, 2.3928, 76.0597);196.3832;0.4419;89.7377;;
1940.2190;(-43.6621, 2.3930, 76.0590);196.4609;0.4134;90.1899;;
1940.2650;(-43.6634, 2.3929, 76.0586);196.5420;0.4523;90.3144;;
1940.3190;(-43.6645, 2.3928, 76.0581);196.7651;0.4787;90.1784;;
1940.3650;(-43.6653, 2.3929, 76.0581);196.9254;0.4507;90.1717;;
1940.4190;(-43.6666, 2.3933, 76.0582);197.2671;0.3621;90.2460;;
1940.4650;(-43.6678, 2.3934, 76.0588);197.6118;0.2463;90.0328;;
1940.5190;(-43.6687, 2.3938, 76.0585);198.3186;0.1549;89.9969;;
1940.5650;(-43.6712, 2.3944, 76.0595);199.5303;0.0293;89.9868;;
1940.6190;(-43.6791, 2.3960, 76.0632);202.9038;359.7490;90.2220;;
1940.6650;(-43.6879, 2.3973, 76.0672);206.9169;359.2709;90.1237;;
1940.7190;(-43.6987, 2.3981, 76.0724);211.9511;358.8191;90.0369;;
1940.7640;(-43.7058, 2.3974, 76.0758);215.0202;358.9926;90.0522;;
1940.8190;(-43.7129, 2.3958, 76.0793);218.1392;359.5736;90.2463;;
1940.8640;(-43.7178, 2.3944, 76.0819);220.3716;0.0673;90.3202;;
1940.9180;(-43.7223, 2.3925, 76.0852);222.4936;0.6769;89.8709;;
1940.9640;(-43.7242, 2.3900, 76.0863);223.4675;1.8508;89.9781;;
1941.0180;(-43.7242, 2.3891, 76.0836);222.0143;1.9922;90.2456;;
1941.0640;(-43.7224, 2.3889, 76.0802);219.9427;2.0887;90.1014;;
1941.1190;(-43.7169, 2.3885, 76.0739);216.3046;2.1366;90.0971;;
1941.1640;(-43.7122, 2.3900, 76.0684);213.2152;1.4992;90.0139;;
1941.2180;(-43.7060, 2.3913, 76.0625);209.8333;1.0254;90.0524;;
1941.2640;(-43.7015, 2.3923, 76.0584);207.5152;0.6110;90.1515;;
1941.3180;(-43.6962, 2.3928, 76.0532);205.0339;0.3876;90.1608;;
1941.3640;(-43.6929, 2.3923, 76.0502);203.7333;0.6391;89.9706;;
1941.4180;(-43.6903, 2.3913, 76.0470);202.7888;1.0719;90.0677;;
1941.4640;(-43.6893, 2.3909, 76.0447);202.4642;1.2188;90.0897;;
1941.5180;(-43.6890, 2.3902, 76.0419);202.3129;1.4686;90.0360;;
1941.5640;(-43.6887, 2.3893, 76.0398);202.1160;1.8077;90.1388;;
1941.6180;(-43.6881, 2.3885, 76.0363);201.6689;2.1320;90.0791;;
1941.6640;(-43.6876, 2.3882, 76.0342);201.2748;2.2731;90.0447;;
1941.7180;(-43.6869, 2.3881, 76.0319);200.6527;2.3361;89.9901;;
1941.7640;(-43.6868, 2.3882, 76.0305);200.2904;2.3611;89.9283;;
1941.8180;(-43.6871, 2.3885, 76.0291);199.9436;2.3002;89.9858;;
1941.8640;(-43.6873, 2.3887, 76.0286);199.7308;2.2495;90.0692;;
1941.9180;(-43.6876, 2.3892, 76.0279);199.4465;2.0778;90.0775;;
1941.9640;(-43.6875, 2.3895, 76.0275);199.1140;2.0790;90.0249;;
1942.0180;(-43.6879, 2.3891, 76.0273);198.7874;2.2211;90.0704;;
1942.0640;(-43.6874, 2.3890, 76.0271);198.5595;2.3577;90.0406;;
1942.1180;(-43.6876, 2.3886, 76.0270);198.4154;2.4214;90.1653;;
1942.1640;(-43.6877, 2.3884, 76.0272);198.3500;2.4649;89.8643;;
1942.2180;(-43.6876, 2.3878, 76.0278);198.2813;2.6443;90.0678;;
1942.2640;(-43.6870, 2.3861, 76.0281);198.3360;3.2527;90.0511;;
1942.3180;(-43.6866, 2.3816, 76.0285);198.5564;4.9477;90.0905;;
1942.3640;(-43.6873, 2.3752, 76.0278);198.9159;7.3303;90.0460;;
1942.4180;(-43.6886, 2.3651, 76.0258);199.6643;10.9341;89.8413;;
1942.4640;(-43.6897, 2.3559, 76.0245);200.4227;14.0827;90.0394;;
1942.5180;(-43.6901, 2.3467, 76.0226);200.7015;17.0397;90.1725;;
1942.5640;(-43.6903, 2.3411, 76.0215);200.8748;18.7605;89.9204;;
1942.6180;(-43.6895, 2.3410, 76.0210);201.0465;18.8389;90.0995;;
1942.6630;(-43.6879, 2.3423, 76.0214);201.0341;18.4342;90.1693;;
1942.7180;(-43.6856, 2.3434, 76.0221);200.5775;18.1508;89.7521;;
1942.7630;(-43.6836, 2.3427, 76.0223);200.1487;18.3091;90.0994;;
1942.8180;(-43.6809, 2.3440, 76.0230);199.5031;17.8647;90.0928;;
1942.8630;(-43.6781, 2.3511, 76.0241);198.7126;15.3169;90.0952;;
1942.9170;(-43.6740, 2.3618, 76.0275);197.8702;11.4220;89.9774;;
1942.9630;(-43.6694, 2.3740, 76.0321);196.8370;7.1883;90.1335;;
1943.0190;(-43.6633, 2.3853, 76.0389);195.5728;3.1201;90.0053;;
1943.0630;(-43.6591, 2.3907, 76.0441);194.7432;1.2312;90.1053;;
1943.1170;(-43.6554, 2.3935, 76.0486);194.1191;0.1713;89.7842;;
1943.1630;(-43.6532, 2.3946, 76.0509);193.8349;359.7811;90.0029;;
1943.2180;(-43.6514, 2.3947, 76.0529);193.9312;359.6038;90.1838;;
1943.2630;(-43.6513, 2.3951, 76.0540);194.1538;359.4230;90.1854;;
1943.3180;(-43.6517, 2.3959, 76.0546);194.4395;359.1110;89.7115;;
1943.3630;(-43.6522, 2.3965, 76.0547);194.5887;358.9409;90.1470;;
1943.4170;(-43.6527, 2.3969, 76.0548);194.6628;358.8221;90.0618;;
1943.4630;(-43.6534, 2.3968, 76.0548);194.6936;358.9427;90.1448;;
1943.5180;(-43.6541, 2.3958, 76.0539);194.7242;359.2500;90.1336;;
1943.5630;(-43.6550, 2.3951, 76.0536);194.7532;359.5221;90.1920;;
1943.6180;(-43.6561, 2.3942, 76.0535);194.8827;359.7992;90.1951;;
1943.6630;(-43.6572, 2.3936, 76.0540);195.0515;0.0165;90.1466;;
1943.7170;(-43.6583, 2.3930, 76.0548);195.2294;0.1444;90.1888;;
1943.7630;(-43.6594, 2.3929, 76.0553);195.3787;0.1822;90.0982;;
1943.8170;(-43.6607, 2.3926, 76.0552);195.6428;0.3232;90.0371;;
1943.8630;(-43.6614, 2.3922, 76.0549);195.8052;0.4853;90.0289;;
1943.9170;(-43.6621, 2.3915, 76.0540);195.9298;0.7488;90.1152;;
1943.9630;(-43.6628, 2.3909, 76.0535);195.9939;0.9029;90.1471;;
1944.0170;(-43.6635, 2.3910, 76.0523);196.1524;0.9689;89.7379;;
1944.0630;(-43.6639, 2.3910, 76.0514);196.3294;0.9727;90.1865;;
1944.1190;(-43.6642, 2.3908, 76.0501);196.5191;0.9450;89.8996;;
1944.1630;(-43.6642, 2.3910, 76.0491);196.6125;0.8333;90.1782;;
1944.2170;(-43.6639, 2.3913, 76.0477);196.6954;0.6553;89.8082;;
1944.2630;(-43.6637, 2.3917, 76.0465);196.7413;0.6109;89.8801;;
1944.3170;(-43.6639, 2.3921, 76.0450);196.8141;0.5592;90.0272;;
1944.3630;(-43.6640, 2.3924, 76.0440);196.9265;0.4088;90.2257;;
1944.4170;(-43.6647, 2.3927, 76.0428);197.2008;0.2391;89.8051;;
1944.4630;(-43.6652, 2.3930, 76.0422);197.5179;0.0842;90.0659;;
1944.5170;(-43.6654, 2.3931, 76.0414);197.9180;0.0232;89.8263;;
1944.5630;(-43.6656, 2.3933, 76.0410);198.1610;359.9655;90.0716;;
1944.6170;(-43.6661, 2.3940, 76.0407);198.4010;359.7650;90.0686;;
