***SESSION HEADER***
{
  "Participant": "10001",
  "Timestamp": "09-50-08-10-07-2020"
}
---SESSION HEADER---
Time;Position;Rotation.X;Rotation.Y;FPS;Input;
290.1905;(-42.4803, 2.3839, 75.9652);347.0232;334.5196;50.3418;;
290.2357;(-42.4813, 2.3837, 75.9658);347.1302;334.5323;49.1811;;
290.2804;(-42.4823, 2.3834, 75.9669);347.3944;334.6750;48.2924;;
290.3247;(-42.4823, 2.3832, 75.9681);347.6660;334.8483;47.6306;;
290.3916;(-42.4822, 2.3831, 75.9701);348.0383;335.0872;46.7858;;
290.4364;(-42.4826, 2.3833, 75.9710);347.8098;335.2035;46.3796;;
290.4812;(-42.4829, 2.3835, 75.9719);347.5981;335.1269;46.0382;;
290.5261;(-42.4829, 2.3838, 75.9723);347.5974;335.1151;45.8104;;
290.5929;(-42.4824, 2.3839, 75.9724);347.6738;334.9007;45.5235;;
290.6375;(-42.4818, 2.3842, 75.9725);347.9387;334.7350;45.3930;;
290.6821;(-42.4814, 2.3842, 75.9732);348.0822;334.6920;47.6295;;
290.7272;(-42.4808, 2.3838, 75.9742);348.2152;334.7666;49.3737;;
290.7944;(-42.4804, 2.3835, 75.9759);348.3221;335.0984;48.0222;;
290.8385;(-42.4801, 2.3831, 75.9768);348.4251;335.2336;52.3080;;
290.8736;(-42.4800, 2.3833, 75.9772);348.4705;335.1954;53.0199;;
290.9281;(-42.4795, 2.3833, 75.9782);348.5034;335.2442;54.0030;;
290.9738;(-42.4790, 2.3835, 75.9788);348.5122;335.2166;51.1893;;
291.0394;(-42.4780, 2.3836, 75.9795);348.4624;335.2128;49.7942;;
291.0746;(-42.4776, 2.3835, 75.9799);348.5461;335.2022;51.0999;;
291.1289;(-42.4763, 2.3836, 75.9810);348.8407;335.3741;52.3813;;
291.1783;(-42.4761, 2.3829, 75.9819);348.9429;335.5604;50.7254;;
291.2293;(-42.4758, 2.3828, 75.9826);348.9332;335.6643;49.3241;;
291.2756;(-42.4757, 2.3829, 75.9830);348.8697;335.7422;50.1865;;
291.3412;(-42.4748, 2.3826, 75.9833);348.8787;335.9507;49.0307;;
291.3864;(-42.4745, 2.3822, 75.9833);348.8588;336.1332;48.1868;;
291.4312;(-42.4747, 2.3820, 75.9834);348.7607;336.2169;47.4899;;
291.4779;(-42.4744, 2.3818, 75.9836);348.7332;336.2117;46.7086;;
291.5421;(-42.4745, 2.3814, 75.9836);348.6517;336.4016;46.2992;;
291.5876;(-42.4748, 2.3810, 75.9838);348.6249;336.6289;46.0049;;
291.6320;(-42.4751, 2.3809, 75.9841);348.5360;336.8460;45.7378;;
291.6779;(-42.4751, 2.3807, 75.9842);348.4676;337.0012;45.4764;;
291.7433;(-42.4748, 2.3806, 75.9842);348.6470;337.1994;45.3715;;
291.7882;(-42.4746, 2.3802, 75.9840);348.7725;337.3975;45.2691;;
291.8325;(-42.4742, 2.3800, 75.9837);348.8961;337.4315;45.0770;;
291.8787;(-42.4741, 2.3801, 75.9831);348.9416;337.4845;45.0634;;
291.9225;(-42.4734, 2.3799, 75.9824);349.0204;337.5244;49.8088;;
291.9892;(-42.4729, 2.3799, 75.9816);349.1221;337.3887;48.3129;;
292.0345;(-42.4726, 2.3795, 75.9808);349.0751;337.6090;47.4923;;
292.0787;(-42.4723, 2.3796, 75.9800);349.0468;337.6773;47.0363;;
292.1234;(-42.4721, 2.3796, 75.9793);348.9311;337.6718;51.4674;;
292.1902;(-42.4713, 2.3793, 75.9787);348.9193;337.6237;54.6410;;
292.2351;(-42.4707, 2.3790, 75.9788);348.9706;337.7091;52.4190;;
292.2796;(-42.4701, 2.3789, 75.9790);348.9917;337.9085;50.8140;;
292.3243;(-42.4693, 2.3791, 75.9795);349.2497;337.9503;49.5334;;
292.3912;(-42.4683, 2.3784, 75.9800);349.7707;338.3197;48.1454;;
292.4359;(-42.4673, 2.3779, 75.9804);350.1938;338.5991;47.4207;;
292.4810;(-42.4661, 2.3770, 75.9811);350.7748;339.1343;46.9171;;
292.5256;(-42.4642, 2.3761, 75.9825);351.7416;340.1184;46.4999;;
292.5924;(-42.4613, 2.3730, 75.9857);353.7464;342.5393;46.0151;;
292.6372;(-42.4587, 2.3700, 75.9875);355.4463;344.6855;45.6952;;
292.6823;(-42.4558, 2.3676, 75.9890);357.2568;346.6854;45.4778;;
292.7272;(-42.4534, 2.3651, 75.9901);358.8677;348.5332;45.3597;;
292.7939;(-42.4500, 2.3602, 75.9912);1.0767;351.6000;45.1996;;
292.8389;(-42.4477, 2.3570, 75.9924);2.6406;353.4656;45.1161;;
292.8833;(-42.4453, 2.3536, 75.9932);4.2030;355.3903;45.0776;;
292.9284;(-42.4436, 2.3506, 75.9939);5.3342;357.0831;44.9750;;
292.9743;(-42.4416, 2.3477, 75.9945);6.5307;358.7409;44.9013;;
293.0403;(-42.4399, 2.3452, 75.9958);7.7939;0.2399;44.8344;;
293.0851;(-42.4388, 2.3432, 75.9965);8.5226;1.2724;44.8241;;
293.1298;(-42.4382, 2.3416, 75.9973);8.9099;2.2270;44.7736;;
293.1762;(-42.4380, 2.3404, 75.9983);9.0142;2.8689;44.7280;;
293.2413;(-42.4383, 2.3383, 75.9993);9.0504;3.8680;44.7234;;
293.2864;(-42.4385, 2.3373, 76.0002);8.9802;4.3218;44.7428;;
293.3307;(-42.4389, 2.3360, 76.0010);8.8679;4.9161;44.8075;;
293.3770;(-42.4395, 2.3348, 76.0016);8.6846;5.4961;44.7582;;
293.4429;(-42.4404, 2.3336, 76.0033);8.3738;6.0698;44.8308;;
293.4870;(-42.4411, 2.3324, 76.0044);8.1036;6.5192;44.7248;;
293.5319;(-42.4419, 2.3316, 76.0055);7.7773;6.8316;44.7812;;
293.5776;(-42.4433, 2.3305, 76.0063);7.1439;7.2588;44.8000;;
293.6430;(-42.4448, 2.3297, 76.0067);6.4842;7.3740;44.8103;;
293.6878;(-42.4461, 2.3289, 76.0072);5.8423;7.5662;44.8200;;
293.7327;(-42.4477, 2.3279, 76.0075);5.0973;8.0555;44.7695;;
293.7786;(-42.4492, 2.3277, 76.0081);4.3464;7.9851;44.7778;;
293.8223;(-42.4504, 2.3278, 76.0083);3.6889;7.9673;44.8675;;
293.8886;(-42.4517, 2.3282, 76.0084);3.0386;7.7408;44.7729;;
293.9333;(-42.4527, 2.3285, 76.0083);2.6263;7.7432;44.8165;;
293.9783;(-42.4539, 2.3284, 76.0078);2.1887;7.7486;44.7690;;
294.0232;(-42.4551, 2.3281, 76.0071);1.6367;7.8582;44.7492;;
294.0895;(-42.4573, 2.3282, 76.0058);0.6550;7.7084;44.8071;;
294.1342;(-42.4593, 2.3288, 76.0044);359.8835;7.4690;44.8007;;
294.1796;(-42.4607, 2.3293, 76.0027);359.0179;7.2874;44.7502;;
294.2245;(-42.4625, 2.3299, 76.0008);358.1818;7.0761;44.7684;;
294.2908;(-42.4654, 2.3313, 75.9974);357.1987;6.5760;44.7258;;
294.3354;(-42.4675, 2.3323, 75.9947);356.5353;6.0140;44.8088;;
294.3802;(-42.4696, 2.3343, 75.9916);356.0258;5.0246;44.8682;;
294.4250;(-42.4719, 2.3374, 75.9881);355.5905;3.5592;44.7722;;
294.4916;(-42.4757, 2.3442, 75.9821);354.7818;0.2461;44.7719;;
294.5363;(-42.4786, 2.3485, 75.9778);353.9636;358.1838;44.7717;;
294.5810;(-42.4811, 2.3514, 75.9737);353.4854;356.6010;44.7552;;
294.6257;(-42.4827, 2.3534, 75.9698);353.3760;355.6426;44.8105;;
294.6925;(-42.4850, 2.3558, 75.9666);353.3230;354.2195;44.7307;;
294.7375;(-42.4864, 2.3565, 75.9645);353.2216;353.6597;44.7764;;
294.7820;(-42.4880, 2.3577, 75.9630);352.7877;352.8216;44.8211;;
294.8267;(-42.4895, 2.3595, 75.9620);352.3146;351.7359;44.7673;;
294.8934;(-42.4910, 2.3603, 75.9617);351.9055;351.1135;44.8032;;
294.9379;(-42.4925, 2.3615, 75.9625);351.3741;350.5541;44.8006;;
294.9828;(-42.4940, 2.3644, 75.9635);350.6367;349.0895;44.8035;;
295.0276;(-42.4952, 2.3677, 75.9641);349.7823;347.2101;44.7643;;
295.0736;(-42.4964, 2.3708, 75.9643);349.1097;345.4595;44.7813;;
295.1391;(-42.4962, 2.3740, 75.9647);348.4831;343.5964;44.8304;;
295.1841;(-42.4955, 2.3747, 75.9654);348.3770;342.8737;44.8132;;
295.2286;(-42.4941, 2.3742, 75.9663);348.5233;342.9031;44.8105;;
295.2748;(-42.4927, 2.3729, 75.9676);348.6511;343.3873;44.7289;;
295.3401;(-42.4903, 2.3727, 75.9702);348.6633;343.3169;44.8203;;
295.3853;(-42.4882, 2.3728, 75.9716);348.8018;343.3328;44.7961;;
295.4300;(-42.4865, 2.3730, 75.9725);348.9415;343.3883;44.7833;;
295.4763;(-42.4848, 2.3721, 75.9730);349.0782;343.6678;44.7130;;
295.5412;(-42.4830, 2.3720, 75.9739);349.1720;343.6814;44.6914;;
295.5860;(-42.4817, 2.3719, 75.9738);349.1301;343.8524;44.8027;;
295.6306;(-42.4803, 2.3716, 75.9735);349.1425;343.8995;44.8059;;
295.6769;(-42.4790, 2.3714, 75.9732);349.1696;343.9866;44.7836;;
295.7422;(-42.4774, 2.3709, 75.9727);349.2614;344.1882;44.7894;;
295.7873;(-42.4761, 2.3698, 75.9729);349.5178;344.8076;44.7417;;
295.8321;(-42.4747, 2.3679, 75.9735);350.1000;346.1709;44.7356;;
295.8779;(-42.4734, 2.3654, 75.9745);350.8327;347.7394;44.7390;;
295.9434;(-42.4715, 2.3620, 75.9757);352.0012;349.8124;44.7805;;
295.9885;(-42.4705, 2.3602, 75.9761);352.4518;350.9852;44.7489;;
296.0330;(-42.4700, 2.3582, 75.9763);352.8986;352.2034;44.7832;;
296.0781;(-42.4694, 2.3558, 75.9759);353.3509;353.6455;44.7201;;
296.1224;(-42.4693, 2.3531, 75.9753);353.8152;355.1681;44.7163;;
296.1892;(-42.4691, 2.3502, 75.9740);354.2568;356.9517;44.7824;;
296.2340;(-42.4688, 2.3485, 75.9726);354.4320;357.7633;44.7160;;
296.2788;(-42.4685, 2.3470, 75.9709);354.7499;358.4985;44.6982;;
296.3239;(-42.4684, 2.3453, 75.9689);355.0680;359.3923;44.7291;;
296.3907;(-42.4679, 2.3426, 75.9660);355.5610;0.7634;44.7953;;
296.4350;(-42.4675, 2.3407, 75.9640);355.9785;1.7540;44.7273;;
296.4804;(-42.4674, 2.3391, 75.9621);356.2988;2.6904;44.7647;;
296.5247;(-42.4675, 2.3376, 75.9608);356.5222;3.5249;44.7380;;
296.5915;(-42.4682, 2.3347, 75.9587);356.5306;4.6390;44.6257;;
296.6362;(-42.4689, 2.3330, 75.9578);356.4798;5.0852;44.7330;;
296.6811;(-42.4699, 2.3313, 75.9567);356.2726;5.6507;44.7610;;
296.7259;(-42.4707, 2.3300, 75.9560);356.0766;6.1929;44.7764;;
